student_id,year_code,major_code,class_number,class_code,major,generation_year,degree,shift,branch
11224830,1,EA,35,1EA35,Manajemen,2024,S1,Pagi,Karawaci
11124257,1,KA,09,1KA09,Sistem Informasi,2024,S1,Pagi,Depok
21124258,1,KB,03,1KB03,Sistem Komputer,2024,S1,Pagi,Depok
11124444,1,KA,03,1KA03,Sistem Informasi,2024,S1,Pagi,Depok
11124259,1,KA,10,1KA10,Sistem Informasi,2024,S1,Pagi,Depok
51424251,1,IA,15,1IA15,Informatika,2024,S1,Pagi,Depok
51424252,1,IA,01,1IA01,Informatika,2024,S1,Pagi,Depok
11224831,1,EA,36,1EA36,Manajemen,2024,S1,Pagi,Karawaci
11524033,1,PA,08,1PA08,Psikologi,2024,S1,Pagi,Depok
10824930,1,MA,20,1MA20,Ilmu Komunikasi,2024,S1,Pagi,Depok
11224832,1,EA,02,1EA02,Manajemen,2024,S1,Pagi,Depok
11124260,1,KA,30,1KA30,Sistem Informasi,2024,S1,Pagi,Karawaci
11224833,1,EA,23,1EA23,Manajemen,2024,S1,Pagi,Salemba
51424253,1,IA,22,1IA22,Informatika,2024,SarMag,NA,Jakarta
30324297,1,TC,01,1TC01,Desain Interior,2024,S1,Pagi,Depok
10324298,1,TA,04,1TA04,Teknik Sipil,2024,S1,Pagi,Depok
11224834,1,EA,03,1EA03,Manajemen,2024,S1,Pagi,Depok
20324299,1,TB,04,1TB04,Teknik Arsitektur,2024,SarMag,NA,Jakarta
11124261,1,KA,11,1KA11,Sistem Informasi,2024,S1,Pagi,Depok
10824931,1,MA,20,1MA20,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524034,1,PA,09,1PA09,Psikologi,2024,S1,Pagi,Depok
71224835,1,ED,01,1ED01,Manajemen,2024,S1,Pagi,Kampus Kabupaten PPU
10824932,1,MA,21,1MA21,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524035,1,PA,31,1PA31,Psikologi,2024,S1,Pagi,Karawaci
11224836,1,EA,13,1EA13,Manajemen,2024,S1,Pagi,Depok
10624198,1,SA,02,1SA02,Sastra Inggris,2024,S1,Pagi,Depok
31424254,1,ID,01,1ID01,Teknik Industri,2024,S1,Pagi,Depok
11524036,1,PA,10,1PA10,Psikologi,2024,S1,Pagi,Depok
11224837,1,EA,04,1EA04,Manajemen,2024,S1,Pagi,Depok
11524037,1,PA,11,1PA11,Psikologi,2024,S1,Pagi,Depok
40724121,1,HC,01,1HC01,Kebidanan,2024,S1,Pagi,Depok
11524038,1,PA,12,1PA12,Psikologi,2024,S1,Pagi,Depok
11124262,1,KA,11,1KA11,Sistem Informasi,2024,S1,Pagi,Depok
10824933,1,MA,21,1MA21,Ilmu Komunikasi,2024,S1,Pagi,Depok
11224838,1,EA,14,1EA14,Manajemen,2024,S1,Pagi,Depok
11224839,1,EA,15,1EA15,Manajemen,2024,S1,Pagi,Depok
11524039,1,PA,13,1PA13,Psikologi,2024,S1,Pagi,Depok
11824117,1,MA,19,1MA19,Ilmu Komunikasi,2024,S1,Pagi,Depok
51424255,1,IA,17,1IA17,Informatika,2024,S1,Pagi,Kalimalang
11524040,1,PA,23,1PA23,Psikologi,2024,S1,Pagi,Kalimalang
11224840,1,EA,22,1EA22,Manajemen,2024,S1,Pagi,Salemba
11224841,1,EA,16,1EA16,Manajemen,2024,S1,Pagi,Depok
11124263,1,KA,32,1KA32,Sistem Informasi,2024,S1,Pagi,Karawaci
11124264,1,KA,27,1KA27,Sistem Informasi,2024,S1,Pagi,Kalimalang
12224223,1,EA,23,1EA23,Manajemen,2024,S1,Pagi,Salemba
10824934,1,MA,22,1MA22,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824935,1,MA,23,1MA23,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824936,1,MA,30,1MA30,Ilmu Komunikasi,2024,SarMag,NA,Jakarta
31424256,1,ID,08,1ID08,Teknik Industri,2024,S1,Pagi,Kalimalang
31424257,1,ID,01,1ID01,Teknik Industri,2024,S1,Pagi,Depok
21224842,1,EB,12,1EB12,Akuntansi,2024,S1,Pagi,Kalimalang
11524298,1,PA,09,1PA09,Psikologi,2024,S1,Pagi,Depok
11524041,1,PA,14,1PA14,Psikologi,2024,S1,Pagi,Depok
11224843,1,EA,17,1EA17,Manajemen,2024,S1,Pagi,Depok
11224844,1,EA,25,1EA25,Manajemen,2024,S1,Pagi,Kalimalang
11224845,1,EA,18,1EA18,Manajemen,2024,S1,Pagi,Depok
10824937,1,MA,01,1MA01,Ilmu Komunikasi,2024,S1,Pagi,Depok
22224263,1,EB,06,1EB06,Akuntansi,2024,S1,Pagi,Depok
61424258,1,IF,01,1IF01,Informatika,2024,S1,Pagi,Kampus Kabupaten PPU
21224846,1,EB,09,1EB09,Akuntansi,2024,S1,Pagi,Depok
11524281,1,PA,20,1PA20,Psikologi,2024,S1,Pagi,Depok
21224847,1,EB,06,1EB06,Akuntansi,2024,S1,Pagi,Depok
10824938,1,MA,02,1MA02,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824939,1,MA,30,1MA30,Ilmu Komunikasi,2024,SarMag,NA,Jakarta
20624199,1,SB,01,1SB01,Pariwisata,2024,S1,Pagi,Depok
21224848,1,EB,01,1EB01,Akuntansi,2024,S1,Pagi,Depok
11524042,1,PA,25,1PA25,Psikologi,2024,S1,Pagi,Kalimalang
51424259,1,IA,17,1IA17,Informatika,2024,S1,Pagi,Kalimalang
81224849,1,EE,01,1EE01,Akuntansi,2024,S1,Pagi,Kampus Kabupaten PPU
11224850,1,EA,31,1EA31,Manajemen,2024,S1,Pagi,Karawaci
11224851,1,EA,26,1EA26,Manajemen,2024,S1,Pagi,Kalimalang
11524043,1,PA,28,1PA28,Psikologi,2024,S1,Pagi,Karawaci
11124265,1,KA,26,1KA26,Sistem Informasi,2024,S1,Pagi,Kalimalang
21124266,1,KB,01,1KB01,Sistem Komputer,2024,S1,Pagi,Depok
20724122,1,HB,04,1HB04,Farmasi,2024,S1,Pagi,Depok
20624200,1,SB,01,1SB01,Pariwisata,2024,S1,Pagi,Depok
51424260,1,IA,03,1IA03,Informatika,2024,S1,Pagi,Depok
11124267,1,KA,27,1KA27,Sistem Informasi,2024,S1,Pagi,Kalimalang
51424261,1,IA,18,1IA18,Informatika,2024,S1,Pagi,Kalimalang
11124268,1,KA,23,1KA23,Sistem Informasi,2024,S1,Malam,Depok
11124269,1,KA,28,1KA28,Sistem Informasi,2024,S1,Pagi,Kalimalang
11524044,1,PA,33,1PA33,Psikologi,2024,S1,Pagi,Cengkareng
11524045,1,PA,15,1PA15,Psikologi,2024,S1,Pagi,Depok
11524046,1,PA,34,1PA34,Psikologi,2024,SarMag,NA,Jakarta
30324300,1,TC,02,1TC02,Desain Interior,2024,S1,Pagi,Depok
11224852,1,EA,25,1EA25,Manajemen,2024,S1,Pagi,Kalimalang
10824940,1,MA,28,1MA28,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
41424262,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
11224853,1,EA,34,1EA34,Manajemen,2024,S1,Pagi,Karawaci
10324301,1,TA,01,1TA01,Teknik Sipil,2024,S1,Pagi,Depok
11224854,1,EA,35,1EA35,Manajemen,2024,S1,Pagi,Karawaci
30324302,1,TC,01,1TC01,Desain Interior,2024,S1,Pagi,Depok
11524047,1,PA,17,1PA17,Psikologi,2024,S1,Pagi,Depok
11524048,1,PA,26,1PA26,Psikologi,2024,S1,Pagi,Kalimalang
11524049,1,PA,18,1PA18,Psikologi,2024,S1,Pagi,Depok
11524050,1,PA,19,1PA19,Psikologi,2024,S1,Pagi,Depok
10824941,1,MA,03,1MA03,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824942,1,MA,04,1MA04,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524051,1,PA,20,1PA20,Psikologi,2024,S1,Pagi,Depok
11224855,1,EA,20,1EA20,Manajemen,2024,S1,Pagi,Depok
30324303,1,TC,02,1TC02,Desain Interior,2024,S1,Pagi,Depok
11524052,1,PA,27,1PA27,Psikologi,2024,S1,Pagi,Kalimalang
31224856,1,DD,01,1DD01,Manajemen Pemasaran,2024,D3,Pagi,Depok
11524053,1,PA,33,1PA33,Psikologi,2024,S1,Pagi,Cengkareng
11224857,1,EA,05,1EA05,Manajemen,2024,S1,Pagi,Depok
11224858,1,EA,26,1EA26,Manajemen,2024,S1,Pagi,Kalimalang
11824128,1,MA,06,1MA06,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824943,1,MA,05,1MA05,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524054,1,PA,21,1PA21,Psikologi,2024,S1,Pagi,Depok
10624201,1,SA,05,1SA05,Sastra Inggris,2024,S1,Pagi,Karawaci
11224859,1,EA,36,1EA36,Manajemen,2024,S1,Pagi,Karawaci
71224860,1,ED,01,1ED01,Manajemen,2024,S1,Pagi,Kampus Kabupaten PPU
10824944,1,MA,29,1MA29,Ilmu Komunikasi,2024,S1,Pagi,Cengkareng
31424263,1,ID,07,1ID07,Teknik Industri,2024,S1,Pagi,Kalimalang
10824945,1,MA,24,1MA24,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
11524055,1,PA,24,1PA24,Psikologi,2024,S1,Pagi,Kalimalang
10824946,1,MA,06,1MA06,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824947,1,MA,07,1MA07,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824948,1,MA,08,1MA08,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524056,1,PA,25,1PA25,Psikologi,2024,S1,Pagi,Kalimalang
11124270,1,KA,29,1KA29,Sistem Informasi,2024,S1,Pagi,Karawaci
21224861,1,EB,02,1EB02,Akuntansi,2024,S1,Pagi,Depok
11524057,1,PA,22,1PA22,Psikologi,2024,S1,Pagi,Depok
10824949,1,MA,09,1MA09,Ilmu Komunikasi,2024,S1,Pagi,Depok
11124271,1,KA,28,1KA28,Sistem Informasi,2024,S1,Pagi,Kalimalang
11524058,1,PA,01,1PA01,Psikologi,2024,S1,Pagi,Depok
21224862,1,EB,11,1EB11,Akuntansi,2024,S1,Pagi,Salemba
21224863,1,EB,03,1EB03,Akuntansi,2024,S1,Pagi,Depok
21224864,1,EB,04,1EB04,Akuntansi,2024,S1,Pagi,Depok
10924042,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
11524059,1,PA,02,1PA02,Psikologi,2024,S1,Pagi,Depok
21224865,1,EB,05,1EB05,Akuntansi,2024,S1,Pagi,Depok
11224866,1,EA,21,1EA21,Manajemen,2024,S1,Pagi,Depok
11224867,1,EA,01,1EA01,Manajemen,2024,S1,Pagi,Depok
11524060,1,PA,26,1PA26,Psikologi,2024,S1,Pagi,Kalimalang
21224868,1,EB,15,1EB15,Akuntansi,2024,S1,Pagi,Karawaci
11524061,1,PA,03,1PA03,Psikologi,2024,S1,Pagi,Depok
11524062,1,PA,33,1PA33,Psikologi,2024,S1,Pagi,Cengkareng
11224869,1,EA,23,1EA23,Manajemen,2024,S1,Pagi,Salemba
11124272,1,KA,30,1KA30,Sistem Informasi,2024,S1,Pagi,Karawaci
30624202,1,SC,01,1SC01,Sastra Tiongkok,2024,S1,Pagi,Depok
10624203,1,SA,03,1SA03,Sastra Inggris,2024,S1,Pagi,Depok
11224870,1,EA,02,1EA02,Manajemen,2024,S1,Pagi,Depok
21224871,1,EB,16,1EB16,Akuntansi,2024,S1,Pagi,Karawaci
10824950,1,MA,10,1MA10,Ilmu Komunikasi,2024,S1,Pagi,Depok
20624204,1,SB,02,1SB02,Pariwisata,2024,S1,Pagi,Depok
11224872,1,EA,03,1EA03,Manajemen,2024,S1,Pagi,Depok
31424264,1,ID,02,1ID02,Teknik Industri,2024,S1,Pagi,Depok
31424265,1,ID,03,1ID03,Teknik Industri,2024,S1,Pagi,Depok
21224873,1,EB,06,1EB06,Akuntansi,2024,S1,Pagi,Depok
41424266,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
21224874,1,EB,18,1EB18,Akuntansi,2024,S1,Pagi,Cengkareng
20624205,1,SB,03,1SB03,Pariwisata,2024,S1,Pagi,Depok
11224875,1,EA,31,1EA31,Manajemen,2024,S1,Pagi,Karawaci
10324304,1,TA,04,1TA04,Teknik Sipil,2024,S1,Pagi,Depok
10824951,1,MA,11,1MA11,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524063,1,PA,32,1PA32,Psikologi,2024,S1,Pagi,Karawaci
20724123,1,HB,04,1HB04,Farmasi,2024,S1,Pagi,Depok
71224876,1,ED,02,1ED02,Manajemen,2024,S1,Pagi,Kampus Kabupaten PPU
11524064,1,PA,04,1PA04,Psikologi,2024,S1,Pagi,Depok
11224877,1,EA,22,1EA22,Manajemen,2024,S1,Pagi,Salemba
11524065,1,PA,35,1PA35,Psikologi,2024,SarMag,NA,Jakarta
31424428,1,ID,04,1ID04,Teknik Industri,2024,S1,Pagi,Depok
10824952,1,MA,12,1MA12,Ilmu Komunikasi,2024,S1,Pagi,Depok
20324305,1,TB,02,1TB02,Teknik Arsitektur,2024,S1,Pagi,Depok
11124273,1,KA,24,1KA24,Sistem Informasi,2024,S1,Pagi,Kalimalang
20324306,1,TB,03,1TB03,Teknik Arsitektur,2024,S1,Pagi,Karawaci
11524066,1,PA,05,1PA05,Psikologi,2024,S1,Pagi,Depok
21224878,1,EB,17,1EB17,Akuntansi,2024,S1,Pagi,Karawaci
10824953,1,MA,13,1MA13,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824954,1,MA,14,1MA14,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524067,1,PA,28,1PA28,Psikologi,2024,S1,Pagi,Karawaci
11224879,1,EA,32,1EA32,Manajemen,2024,S1,Pagi,Karawaci
11524068,1,PA,06,1PA06,Psikologi,2024,S1,Pagi,Depok
11124274,1,KA,12,1KA12,Sistem Informasi,2024,S1,Pagi,Depok
21224880,1,EB,07,1EB07,Akuntansi,2024,S1,Pagi,Depok
21224881,1,EB,13,1EB13,Akuntansi,2024,S1,Pagi,Kalimalang
21224882,1,EB,10,1EB10,Akuntansi,2024,S1,Pagi,Salemba
10824955,1,MA,15,1MA15,Ilmu Komunikasi,2024,S1,Pagi,Depok
21224883,1,EB,14,1EB14,Akuntansi,2024,S1,Pagi,Kalimalang
10824956,1,MA,16,1MA16,Ilmu Komunikasi,2024,S1,Pagi,Depok
11124275,1,KA,31,1KA31,Sistem Informasi,2024,S1,Pagi,Karawaci
11524069,1,PA,34,1PA34,Psikologi,2024,SarMag,NA,Jakarta
10924043,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
10824957,1,MA,25,1MA25,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
51424267,1,IA,04,1IA04,Informatika,2024,S1,Pagi,Depok
11124276,1,KA,12,1KA12,Sistem Informasi,2024,S1,Pagi,Depok
31424422,1,ID,08,1ID08,Teknik Industri,2024,S1,Pagi,Kalimalang
21224884,1,EB,19,1EB19,Akuntansi,2024,SarMag,NA,Jakarta
21224885,1,EB,13,1EB13,Akuntansi,2024,S1,Pagi,Kalimalang
11124277,1,KA,13,1KA13,Sistem Informasi,2024,S1,Pagi,Depok
11224886,1,EA,32,1EA32,Manajemen,2024,S1,Pagi,Karawaci
10824958,1,MA,22,1MA22,Ilmu Komunikasi,2024,S1,Pagi,Depok
21124278,1,KB,02,1KB02,Sistem Komputer,2024,S1,Pagi,Depok
11224888,1,EA,33,1EA33,Manajemen,2024,S1,Pagi,Karawaci
11124279,1,KA,31,1KA31,Sistem Informasi,2024,S1,Pagi,Karawaci
11224889,1,EA,06,1EA06,Manajemen,2024,S1,Pagi,Depok
10824959,1,MA,26,1MA26,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
11124280,1,KA,14,1KA14,Sistem Informasi,2024,S1,Pagi,Depok
31424268,1,ID,11,1ID11,Teknik Industri,2024,SarMag,NA,Jakarta
21224890,1,EB,12,1EB12,Akuntansi,2024,S1,Pagi,Kalimalang
11224891,1,EA,04,1EA04,Manajemen,2024,S1,Pagi,Depok
31424269,1,ID,02,1ID02,Teknik Industri,2024,S1,Pagi,Depok
11124281,1,KA,24,1KA24,Sistem Informasi,2024,S1,Pagi,Kalimalang
61424270,1,IF,01,1IF01,Informatika,2024,S1,Pagi,Kampus Kabupaten PPU
51424271,1,IA,05,1IA05,Informatika,2024,S1,Pagi,Depok
11124282,1,KA,34,1KA34,Sistem Informasi,2024,SarMag,NA,Jakarta
10824960,1,MA,23,1MA23,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824961,1,MA,17,1MA17,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824962,1,MA,18,1MA18,Ilmu Komunikasi,2024,S1,Pagi,Depok
10624206,1,SA,01,1SA01,Sastra Inggris,2024,S1,Pagi,Depok
21224892,1,EB,09,1EB09,Akuntansi,2024,S1,Pagi,Depok
11124283,1,KA,16,1KA16,Sistem Informasi,2024,S1,Pagi,Depok
10824963,1,MA,01,1MA01,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524070,1,PA,08,1PA08,Psikologi,2024,S1,Pagi,Depok
11524071,1,PA,29,1PA29,Psikologi,2024,S1,Pagi,Karawaci
21224893,1,EB,13,1EB13,Akuntansi,2024,S1,Pagi,Kalimalang
11124284,1,KA,21,1KA21,Sistem Informasi,2024,S1,Pagi,Salemba
11524072,1,PA,30,1PA30,Psikologi,2024,S1,Pagi,Karawaci
11524073,1,PA,09,1PA09,Psikologi,2024,S1,Pagi,Depok
10624207,1,SA,02,1SA02,Sastra Inggris,2024,S1,Pagi,Depok
41424272,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
12224228,1,EA,06,1EA06,Manajemen,2024,S1,Pagi,Depok
11524074,1,PA,10,1PA10,Psikologi,2024,S1,Pagi,Depok
11524075,1,PA,11,1PA11,Psikologi,2024,S1,Pagi,Depok
11124285,1,KA,13,1KA13,Sistem Informasi,2024,S1,Pagi,Depok
21224894,1,EB,01,1EB01,Akuntansi,2024,S1,Pagi,Depok
21224895,1,EB,02,1EB02,Akuntansi,2024,S1,Pagi,Depok
11524076,1,PA,12,1PA12,Psikologi,2024,S1,Pagi,Depok
51424273,1,IA,11,1IA11,Informatika,2024,S1,Pagi,Depok
11224896,1,EA,05,1EA05,Manajemen,2024,S1,Pagi,Depok
10824964,1,MA,19,1MA19,Ilmu Komunikasi,2024,S1,Pagi,Depok
11224897,1,EA,33,1EA33,Manajemen,2024,S1,Pagi,Karawaci
11224898,1,EA,34,1EA34,Manajemen,2024,S1,Pagi,Karawaci
21224899,1,EB,15,1EB15,Akuntansi,2024,S1,Pagi,Karawaci
11224900,1,EA,35,1EA35,Manajemen,2024,S1,Pagi,Karawaci
11524077,1,PA,13,1PA13,Psikologi,2024,S1,Pagi,Depok
11524078,1,PA,14,1PA14,Psikologi,2024,S1,Pagi,Depok
11524079,1,PA,31,1PA31,Psikologi,2024,S1,Pagi,Karawaci
11524080,1,PA,32,1PA32,Psikologi,2024,S1,Pagi,Karawaci
21224901,1,EB,11,1EB11,Akuntansi,2024,S1,Pagi,Salemba
10824965,1,MA,20,1MA20,Ilmu Komunikasi,2024,S1,Pagi,Depok
11224902,1,EA,06,1EA06,Manajemen,2024,S1,Pagi,Depok
11224903,1,EA,26,1EA26,Manajemen,2024,S1,Pagi,Kalimalang
11524081,1,PA,28,1PA28,Psikologi,2024,S1,Pagi,Karawaci
11524082,1,PA,15,1PA15,Psikologi,2024,S1,Pagi,Depok
31424274,1,ID,09,1ID09,Teknik Industri,2024,S1,Pagi,Karawaci
11124286,1,KA,32,1KA32,Sistem Informasi,2024,S1,Pagi,Karawaci
11124287,1,KA,17,1KA17,Sistem Informasi,2024,S1,Pagi,Depok
11124468,1,KA,22,1KA22,Sistem Informasi,2024,S1,Pagi,Salemba
11224904,1,EA,07,1EA07,Manajemen,2024,S1,Pagi,Depok
51424463,1,IA,13,1IA13,Informatika,2024,S1,Pagi,Depok
11124288,1,KA,29,1KA29,Sistem Informasi,2024,S1,Pagi,Karawaci
51424275,1,IA,06,1IA06,Informatika,2024,S1,Pagi,Depok
21224905,1,EB,14,1EB14,Akuntansi,2024,S1,Pagi,Kalimalang
51424276,1,IA,07,1IA07,Informatika,2024,S1,Pagi,Depok
11124289,1,KA,30,1KA30,Sistem Informasi,2024,S1,Pagi,Karawaci
11124290,1,KA,18,1KA18,Sistem Informasi,2024,S1,Pagi,Depok
21124291,1,KB,05,1KB05,Sistem Komputer,2024,S1,Pagi,Karawaci
10324307,1,TA,01,1TA01,Teknik Sipil,2024,S1,Pagi,Depok
10824966,1,MA,02,1MA02,Ilmu Komunikasi,2024,S1,Pagi,Depok
21224906,1,EB,11,1EB11,Akuntansi,2024,S1,Pagi,Salemba
11224907,1,EA,08,1EA08,Manajemen,2024,S1,Pagi,Depok
10324308,1,TA,02,1TA02,Teknik Sipil,2024,S1,Pagi,Depok
10324309,1,TA,03,1TA03,Teknik Sipil,2024,S1,Pagi,Depok
10824967,1,MA,21,1MA21,Ilmu Komunikasi,2024,S1,Pagi,Depok
11424277,1,IB,01,1IB01,Teknik Elektro,2024,S1,Pagi,Depok
11524288,1,PA,35,1PA35,Psikologi,2024,SarMag,NA,Jakarta
11124292,1,KA,14,1KA14,Sistem Informasi,2024,S1,Pagi,Depok
10824968,1,MA,22,1MA22,Ilmu Komunikasi,2024,S1,Pagi,Depok
21124293,1,KB,04,1KB04,Sistem Komputer,2024,S1,Pagi,Kalimalang
21524311,1,PB,01,1PB01,Psikologi,2024,S1,Pagi,Kampus Kabupaten PPU
51424278,1,IA,08,1IA08,Informatika,2024,S1,Pagi,Depok
41424279,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
10824969,1,MA,23,1MA23,Ilmu Komunikasi,2024,S1,Pagi,Depok
11124458,1,KA,24,1KA24,Sistem Informasi,2024,S1,Pagi,Kalimalang
20724124,1,HB,04,1HB04,Farmasi,2024,S1,Pagi,Depok
11424280,1,IB,03,1IB03,Teknik Elektro,2024,S1,Pagi,Kalimalang
20724125,1,HB,03,1HB03,Farmasi,2024,S1,Pagi,Depok
21224908,1,EB,03,1EB03,Akuntansi,2024,S1,Pagi,Depok
11524083,1,PA,16,1PA16,Psikologi,2024,S1,Pagi,Depok
11224909,1,EA,07,1EA07,Manajemen,2024,S1,Pagi,Depok
21224910,1,EB,04,1EB04,Akuntansi,2024,S1,Pagi,Depok
21224911,1,EB,14,1EB14,Akuntansi,2024,S1,Pagi,Kalimalang
11524084,1,PA,17,1PA17,Psikologi,2024,S1,Pagi,Depok
11524085,1,PA,18,1PA18,Psikologi,2024,S1,Pagi,Depok
20724126,1,HB,04,1HB04,Farmasi,2024,S1,Pagi,Depok
12224264,1,EA,03,1EA03,Manajemen,2024,S1,Pagi,Depok
11524086,1,PA,27,1PA27,Psikologi,2024,S1,Pagi,Kalimalang
11224912,1,EA,27,1EA27,Manajemen,2024,S1,Pagi,Kalimalang
31424281,1,ID,04,1ID04,Teknik Industri,2024,S1,Pagi,Depok
31424282,1,ID,09,1ID09,Teknik Industri,2024,S1,Pagi,Karawaci
11224913,1,EA,08,1EA08,Manajemen,2024,S1,Pagi,Depok
11524087,1,PA,19,1PA19,Psikologi,2024,S1,Pagi,Depok
10624208,1,SA,03,1SA03,Sastra Inggris,2024,S1,Pagi,Depok
21224914,1,EB,05,1EB05,Akuntansi,2024,S1,Pagi,Depok
11124294,1,KA,33,1KA33,Sistem Informasi,2024,S1,Pagi,Cengkareng
10824970,1,MA,01,1MA01,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524088,1,PA,29,1PA29,Psikologi,2024,S1,Pagi,Karawaci
11524089,1,PA,20,1PA20,Psikologi,2024,S1,Pagi,Depok
20824971,1,MB,01,1MB01,Ilmu Komunikasi,2024,S1,Pagi,Kampus Kabupaten PPU
11124295,1,KA,25,1KA25,Sistem Informasi,2024,S1,Pagi,Kalimalang
30624273,1,SC,02,1SC02,Sastra Tiongkok,2024,S1,Pagi,Depok
11224915,1,EA,38,1EA38,Manajemen,2024,SarMag,NA,Jakarta
41424283,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
10824972,1,MA,03,1MA03,Ilmu Komunikasi,2024,S1,Pagi,Depok
20324310,1,TB,01,1TB01,Teknik Arsitektur,2024,S1,Pagi,Depok
21224916,1,EB,06,1EB06,Akuntansi,2024,S1,Pagi,Depok
11524090,1,PA,21,1PA21,Psikologi,2024,S1,Pagi,Depok
11524091,1,PA,22,1PA22,Psikologi,2024,S1,Pagi,Depok
71224917,1,ED,02,1ED02,Manajemen,2024,S1,Pagi,Kampus Kabupaten PPU
11524092,1,PA,30,1PA30,Psikologi,2024,S1,Pagi,Karawaci
11124296,1,KA,22,1KA22,Sistem Informasi,2024,S1,Pagi,Salemba
21224918,1,EB,08,1EB08,Akuntansi,2024,S1,Pagi,Depok
30324311,1,TC,01,1TC01,Desain Interior,2024,S1,Pagi,Depok
81224919,1,EE,01,1EE01,Akuntansi,2024,S1,Pagi,Kampus Kabupaten PPU
20824973,1,MB,01,1MB01,Ilmu Komunikasi,2024,S1,Pagi,Kampus Kabupaten PPU
20624209,1,SB,02,1SB02,Pariwisata,2024,S1,Pagi,Depok
11224920,1,EA,09,1EA09,Manajemen,2024,S1,Pagi,Depok
21224921,1,EB,07,1EB07,Akuntansi,2024,S1,Pagi,Depok
11224922,1,EA,09,1EA09,Manajemen,2024,S1,Pagi,Depok
11224923,1,EA,10,1EA10,Manajemen,2024,S1,Pagi,Depok
11524093,1,PA,23,1PA23,Psikologi,2024,S1,Pagi,Kalimalang
11124297,1,KA,32,1KA32,Sistem Informasi,2024,S1,Pagi,Karawaci
11224924,1,EA,11,1EA11,Manajemen,2024,S1,Pagi,Depok
51424284,1,IA,09,1IA09,Informatika,2024,S1,Pagi,Depok
21224925,1,EB,12,1EB12,Akuntansi,2024,S1,Pagi,Kalimalang
10824974,1,MA,29,1MA29,Ilmu Komunikasi,2024,S1,Pagi,Cengkareng
10624210,1,SA,05,1SA05,Sastra Inggris,2024,S1,Pagi,Karawaci
11224926,1,EA,28,1EA28,Manajemen,2024,S1,Pagi,Kalimalang
11224927,1,EA,27,1EA27,Manajemen,2024,S1,Pagi,Kalimalang
11224928,1,EA,12,1EA12,Manajemen,2024,S1,Pagi,Depok
10824975,1,MA,30,1MA30,Ilmu Komunikasi,2024,SarMag,NA,Jakarta
10824976,1,MA,03,1MA03,Ilmu Komunikasi,2024,S1,Pagi,Depok
21224929,1,EB,08,1EB08,Akuntansi,2024,S1,Pagi,Depok
11224930,1,EA,36,1EA36,Manajemen,2024,S1,Pagi,Karawaci
11124298,1,KA,15,1KA15,Sistem Informasi,2024,S1,Pagi,Depok
11224931,1,EA,13,1EA13,Manajemen,2024,S1,Pagi,Depok
21224932,1,EB,09,1EB09,Akuntansi,2024,S1,Pagi,Depok
41424285,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
10824977,1,MA,04,1MA04,Ilmu Komunikasi,2024,S1,Pagi,Depok
31424286,1,ID,03,1ID03,Teknik Industri,2024,S1,Pagi,Depok
11224933,1,EA,29,1EA29,Manajemen,2024,S1,Pagi,Kalimalang
10824978,1,MA,05,1MA05,Ilmu Komunikasi,2024,S1,Pagi,Depok
11524094,1,PA,01,1PA01,Psikologi,2024,S1,Pagi,Depok
11224934,1,EA,14,1EA14,Manajemen,2024,S1,Pagi,Depok
21224935,1,EB,13,1EB13,Akuntansi,2024,S1,Pagi,Kalimalang
20624211,1,SB,01,1SB01,Pariwisata,2024,S1,Pagi,Depok
30324312,1,TC,02,1TC02,Desain Interior,2024,S1,Pagi,Depok
21224936,1,EB,14,1EB14,Akuntansi,2024,S1,Pagi,Kalimalang
